20220505,1434,3066.24,3066.24,3065.16,3065.52,132765,1327659392.00
20220505,1435,3065.23,3065.51,3064.70,3064.71,123476,1234768640.00
20220505,1436,3064.53,3065.49,3063.97,3065.10,136596,1365961088.00
20220505,1437,3065.46,3066.44,3065.46,3066.10,133724,1337242624.00
20220505,1438,3066.28,3066.28,3064.78,3064.78,116388,1163881856.00
20220505,1439,3065.18,3065.18,3063.93,3063.93,120550,1205509632.00
20220505,1440,3064.27,3064.85,3064.02,3064.02,130608,1306083072.00
20220505,1441,3064.12,3065.18,3063.86,3065.10,129361,1293615104.00
20220505,1442,3065.19,3065.19,3064.26,3064.26,123153,1231535104.00
20220505,1443,3064.62,3065.02,3064.00,3064.28,124597,1245973760.00
20220505,1444,3064.08,3065.46,3063.75,3065.41,131004,1310047104.00
20220505,1445,3065.97,3066.36,3065.61,3066.36,144012,1440125056.00
20220505,1446,3066.08,3066.35,3065.78,3066.35,150869,1508697856.00
20220505,1447,3066.31,3066.91,3065.74,3066.31,128578,1285782400.00
20220505,1448,3066.17,3067.01,3065.94,3066.76,129328,1293281152.00
20220505,1449,3066.83,3067.93,3066.83,3067.73,146858,1468584960.00
20220505,1450,3067.95,3068.56,3067.87,3067.87,135718,1357180800.00
20220505,1451,3067.99,3068.76,3067.92,3068.36,173249,1732492800.00
20220505,1452,3068.68,3068.79,3068.02,3068.13,160596,1605966592.00
20220505,1453,3068.32,3068.37,3067.36,3067.36,170493,1704930688.00
20220505,1454,3067.50,3068.11,3066.85,3066.85,183448,1834480256.00
20220505,1455,3066.83,3067.62,3066.83,3067.28,193290,1932908928.00
20220505,1456,3067.44,3068.36,3067.38,3068.02,206633,2066338816.00
20220505,1457,3068.04,3068.74,3067.94,3068.23,218854,2188542976.00
20220505,1458,3068.48,3068.48,3068.41,3068.41,12944,129447504.00
20220505,1459,3068.41,3068.41,3068.41,3068.41,0,0.00
20220505,1500,3068.58,3068.58,3067.76,3067.76,429208,4292085248.00
20220506,0931,3011.32,3011.32,3003.98,3009.89,1704804,17048045568.00
20220506,0932,3010.77,3013.49,3010.77,3013.49,634151,6341516800.00
